id,symbol,state_id
1147,MCLEODRUSS,1000
1148,MDL,1000
1149,MEGASOFT,1000
1150,MEGH,1000
1151,MENONBE,1000
1152,MEP,1000
1153,MERCATOR,1000
1154,MHRIL,1000
1155,MIDHANI,1000
1156,MILTON,1000
1157,MINDACORP,1000
1158,MINDAIND,1000
1159,MINDTECK,1000
1160,MIRZAINT,1000
1161,MITTAL,1000
1162,MMFL,1000
1163,MMNL,1000
1164,MMP,1000
1165,MMTC,1000
1166,MOHOTAIND,1000
1167,MOIL,1000
1168,MOKSH,1000
1169,MOLDTECH,1000
1170,MOLDTKPAC,1000
1171,MONSANTO,1000
1172,MONTECARLO,1000
1173,MORARJEE,1000
1174,MOTILALOFS,1000
1175,MOTOGENFIN,1000
1176,MPHASIS,1000
1177,MPSLTD,1000
1178,MRO,1000
1179,MSPL,1000
1180,MTEDUCARE,1000
1181,MTNL,1000
1182,MUKANDENGG,1000
1183,MUKANDLTD,1000
1184,MUKTAARTS,1000
1185,MUNJALAU,1000
1186,MUNJALSHOW,1000
1187,MURUDCERA,1000
1188,MUTHOOTCAP,1000
1190,NACLIND,1000
1191,NAGAFERT,1000
1192,NAGAROIL,1000
1193,NAGREEKEXP,1000
1194,NAHARCAP,1000
1195,NAHARINDUS,1000
1196,NAHARPOLY,1000
1197,NAHARSPING,1000
1198,NARMADA,1000
1199,NATCOPHARM,1000
1200,NATHBIOGEN,1000
1201,NAUKRI,1000
1202,NAVINFLUOR,1000
1203,NAVKARCORP,1000
1204,NAVNETEDUL,1000
1205,NBIFIN,1000
1206,NBVENTURES,1000
1207,NCLIND,1000
1208,NDGL,1000
1209,NDL,1000
1210,NECCLTD,1000
1211,NECLIFE,1000
1212,NELCAST,1000
1213,NESCO,1000
1214,NETWORK18,1000
1215,NEULANDLAB,1000
1216,NEWGEN,1000
1217,NFL,1000
1218,NH,1000
1219,NIACL,1000
1222,NIITLTD,1000
1223,NILAINFRA,1000
1224,NILKAMAL,1000
1225,NIPPOBATRY,1000
1226,NITCO,1000
1227,NITESHEST,1000
1228,NITINSPIN,1000
1229,NITIRAJ,1000
1230,NLCINDIA,1000
1231,NOCIL,1000
1232,NOIDATOLL,1000
1233,NRAIL,1000
1234,NRBBEARING,1000
1235,NSIL,1000
1236,NUCLEUS,1000
1237,OBEROIRLTY,1000
1238,OCCL,1000
1239,OCL,1000
1240,OILCOUNTUB,1000
1241,OMAXE,1000
1242,OMFURN,1000
1243,OMMETALS,1000
1244,ONEPOINT,1000
1245,ONMOBILE,1000
1246,ONWARDTEC,1000
1247,OPAL,1000
1248,ORBTEXP,1000
1249,ORICONENT,1000
1250,ORIENTABRA,1000
1251,ORIENTBELL,1000
1252,ORIENTCEM,1000
1253,ORIENTELEC,1000
1254,ORIENTHOT,1000
1255,ORIENTLTD,1000
1256,ORIENTPPR,1000
1257,ORIENTREF,1000
1258,ORISSAMINE,1000
1259,ORTINLABSS,1000
1260,OSWALAGRO,1000
1261,OSWALSEEDS,1000
1262,PAISALO,1000
1263,PALREDTEC,1000
1264,PANACEABIO,1000
1265,PANAMAPET,1000
1266,PAPERPROD,1000
1267,PARACABLES,1000
1268,PARAGMILK,1000
1269,PARSVNATH,1000
1270,PASHUPATI,1000
1271,PATELENG,1000
1272,PATINTLOG,1000
1273,PATSPINLTD,1000
1274,PDMJEPAPER,1000
1275,PDPL,1000
1276,PDSMFL,1000
1277,PENIND,1000
1278,PENINLAND,1000
1279,PENPEBS,1000
1280,PENTAGOLD,1000
1281,PERSISTENT,1000
1282,PFIZER,1000
1283,PFOCUS,1000
1284,PFS,1000
1285,PGEL,1000
1286,PGHH,1000
1287,PGIL,1000
1288,PHILIPCARB,1000
1289,PHOENIXLTD,1000
1290,PIGL,1000
1291,PIIND,1000
1292,PILITA,1000
1293,PIONEEREMB,1000
1294,PITTIENG,1000
1295,PLASTIBLEN,1000
1296,PNBGILTS,1000
1297,PNBHOUSING,1000
1298,PNC,1000
1299,PNCINFRA,1000
1300,PODDARHOUS,1000
1301,PODDARMENT,1000
1302,POKARNA,1000
1303,POLYMED,1000
1304,POLYPLEX,1000
1305,PONNIERODE,1000
1306,POWERFUL,1000
1307,POWERMECH,1000
1308,PPAP,1000
1309,PRABHAT,1000
1310,PRAJIND,1000
1311,PRAKASH,1000
1312,PRECAM,1000
1313,PRECWIRE,1000
1314,PREMEXPLN,1000
1315,PREMIERPOL,1000
1316,PRESSMN,1000
1317,PRESTIGE,1000
1318,PRICOLLTD,1000
1319,PRIMESECU,1000
1320,PRITI,1000
1321,PROVOGE,1000
1322,PROZONINTU,1000
1323,PRSMJOHNSN,1000
1324,PSB,1000
1325,PSPPROJECT,1000
1327,PTL,1000
1328,PULZ,1000
1329,PUNJABCHEM,1000
1330,PUNJLLOYD,1000
1331,PURVA,1000
1332,PUSHPREALM,1000
1333,PVP,1000
1336,QUESS,1000
1337,QUICKHEAL,1000
1338,RADIOCITY,1000
1339,RAJESHEXPO,1000
1340,RAJTV,1000
1341,RALLIS,1000
1342,RAMANEWS,1000
1343,RAMCOIND,1000
1344,RAMCOSYS,1000
1345,RANEENGINE,1000
1346,RANEHOLDIN,1000
1347,RATNAMANI,1000
1348,RBL,1000
1349,RCF,1000
1350,REDINGTON,1000
1351,RELAXO,1000
1355,RELIABLE,1000
1356,RELIGARE,1000
1358,REPL,1000
1359,REPRO,1000
1360,REVATHI,1000
1361,RHFL,1000
1362,RICOAUTO,1000
1363,RIIL,1000
1364,RITES,1000
1365,RJL,1000
1366,RKEC,1000
1367,RKFORGE,1000
1368,RMCL,1000
1369,RML,1000
1370,RNAM,1000
1371,ROHLTD,1000
1372,ROLLT,1000
1373,ROSSELLIND,1000
1374,RPGLIFE,1000
1375,RPPL,1000
1377,RSSOFTWARE,1000
1378,RSWM,1000
1379,RSYSTEMS,1000
1380,RTNPOWER,1000
1381,RUBYMILLS,1000
1382,RUCHIRA,1000
1383,RUPA,1000
1384,RUSHIL,1000
1385,SADBHAV,1000
1386,SADBHIN,1000
1387,SAGARDEEP,1000
1388,SAGCEM,1000
1389,SAKAR,1000
1390,SAKETH,1000
1391,SAKSOFT,1000
1392,SAKUMA,1000
1393,SALASAR,1000
1394,SALSTEEL,1000
1395,SALZERELEC,1000
1396,SAMBHAAV,1000
1397,SANCO,1000
1398,SANDESH,1000
1399,SANDHAR,1000
1400,SANGAMIND,1000
1401,SANGHIIND,1000
1402,SANGHVIMOV,1000
1403,SANOFI,1000
1404,SANWARIA,1000
1405,SARDAEN,1000
1406,SAREGAMA,1000
1407,SARLAPOLY,1000
1408,SASKEN,1000
1409,SASTASUNDR,1000
1410,SATHAISPAT,1000
1411,SATIN,1000
1412,SBILIFE,1000
1413,SCHAEFFLER,1000
1414,SCHAND,1000
1415,SCHNEIDER,1000
1416,SCI,1000
1417,SDBL,1000
1418,SECURCRED,1000
1419,SELAN,1000
1420,SERVOTECH,1000
1421,SESHAPAPER,1000
1422,SETCO,1000
1428,SFL,1000
1429,SHAIVAL,1000
1430,SHAKTIPUMP,1000
1431,SHALBY,1000
1432,SHALPAINTS,1000
1433,SHANKARA,1000
1434,SHANTI,1000
1435,SHANTIGEAR,1000
1436,SHARDACROP,1000
1437,SHARDAMOTR,1000
1439,SHEMAROO,1000
1440,SHILPAMED,1000
1441,SHIRPUR-G,1000
1442,SHIVAMAUTO,1000
1443,SHIVAMILLS,1000
1444,SHIVATEX,1000
1445,SHK,1000
1446,SHOPERSTOP,1000
1447,SHRADHA,1000
1448,SHREEPUSHK,1000
1449,SHREYANIND,1000
1450,SHREYAS,1000
1451,SHRIRAMCIT,1000
1452,SHRIRAMEPC,1000
1453,SHYAMCENT,1000
1454,SICAGEN,1000
1455,SICAL,1000
1456,SIGIND,1000
1457,SIKKO,1000
1458,SILLYMONKS,1000
1459,SILVERTUC,1000
1460,SINTERCOM,1000
1461,SINTEX,1000
1462,SIRCA,1000
1463,SIS,1000
1464,SITINET,1000
1465,SIYSIL,1000
1466,SJVN,1000
1467,SKFINDIA,1000
1468,SKIPPER,1000
1469,SKML,1000
1470,SMARTLINK,1000
1471,SMLISUZU,1000
1472,SMSLIFE,1000
1473,SMSPHARMA,1000
1474,SMVD,1000
1475,SNOWMAN,1000
1476,SOBHA,1000
1477,SOFTTECH,1000
1478,SOLARINDS,1000
1479,SOLEX,1000
1480,SOMANYCERA,1000
1481,SOMICONVEY,1000
1482,SONAMCLOCK,1000
1483,SONATSOFTW,1000
1484,SONISOYA,1000
1485,SOTL,1000
1486,SOUTHWEST,1000
1487,SPAL,1000
1488,SPARC,1000
1489,SPECIALITY,1000
1490,SPIC,1000
1491,SPICEMOBI,1000
1492,SPMLINFRA,1000
1493,SPTL,1000
1494,SQSBFSI,1000
1495,SREEL,1000
1496,SRHHYPOLTD,1000
1497,SRIPIPES,1000
1498,SRPL,1000
1499,SSINFRA,1000
1500,SSWL,1000
1501,STAN,1000
1502,STARCEMENT,1000
1503,STARPAPER,1000
1504,STCINDIA,1000
1505,STEELCITY,1000
1506,STERTOOLS,1000
1507,STINDIA,1000
1508,STRTECH,1000
1509,SUBEX,1000
1510,SUBROS,1000
1511,SUDARSCHEM,1000
1512,SUMIT,1000
1513,SUMMITSEC,1000
1514,SUNCLAYLTD,1000
1515,SUNDARAM,1000
1516,SUNDARMFIN,1000
1517,SUNDARMHLD,1000
1518,SUNDRMBRAK,1000
1519,SUNDRMFAST,1000
1520,SUNFLAG,1000
1521,SUNTECK,1000
1522,SUPERHOUSE,1000
1523,SUPPETRO,1000
1524,SUPRAJIT,1000
1525,SUPREMEENG,1000
1526,SUPREMEIND,1000
1527,SURANAT&P,1000
1528,SURYALAXMI,1000
1529,SURYAROSNI,1000
1530,SUTLEJTEX,1000
1531,SUULD,1000
1532,SUVEN,1000
1533,SVLL,1000
1534,SWANENERGY,1000
1535,SWARAJENG,1000
1536,SWELECTES,1000
1537,SYMPHONY,1000
1538,SYNGENE,1000
1539,TAINWALCHM,1000
1540,TAJGVK,1000
1541,TAKE,1000
1542,TALBROAUTO,1000
1543,TALWGYM,1000
1544,TARACHAND,1000
1545,TARMAT,1000
1546,TASTYBITE,1000
1547,TATACOFFEE,1000
1548,TATAINVEST,1000
1549,TATAMETALI,1000
1550,TATASPONGE,1000
1551,TBZ,1000
1552,TCI,1000
1553,TCIDEVELOP,1000
1554,TCIEXP,1000
1555,TCIFINANCE,1000
1556,TCNSBRANDS,1000
1557,TCPLPACK,1000
1558,TDPOWERSYS,1000
1559,TEAMLEASE,1000
1560,TECHNOFAB,1000
1561,TEJASNET,1000
1562,TERASOFT,1000
1563,TEXINFRA,1000
1564,TEXRAIL,1000
1565,TFCILTD,1000
1566,THANGAMAYL,1000
1567,THEINVEST,1000
1568,THEMISMED,1000
1569,THERMAX,1000
1570,THIRUSUGAR,1000
1571,THOMASCOOK,1000
1572,THYROCARE,1000
1573,TI,1000
1574,TIDEWATER,1000
1575,TIFIN,1000
1576,TIIL,1000
1577,TIINDIA,1000
1578,TIL,1000
1579,TIMETECHNO,1000
1580,TIMKEN,1000
1581,TINPLATE,1000
1582,TIPSINDLTD,1000
1583,TIRUMALCHM,1000
1584,TIRUPATI,1000
1585,TMRVL,1000
1586,TNPETRO,1000
1587,TNPL,1000
1588,TOKYOPLAST,1000
1589,TPLPLASTEH,1000
1590,TRANSWIND,1000
1591,TRENT,1000
1592,TRIDENT,1000
1593,TRIGYN,1000
1594,TRIL,1000
1595,TRITURBINE,1000
1596,TTKHLTCARE,1000
1597,TTKPRESTIG,1000
1598,TTL,1000
1599,TTML,1000
1600,TVSSRICHAK,1000
1601,TVTODAY,1000
1602,TWL,1000
1603,UCALFUEL,1000
1604,UCL,1000
1605,UCOBANK,1000
1606,UFLEX,1000
1607,UFO,1000
1608,UJAAS,1000
1609,UMANGDAIRY,1000
1610,UNICHEMLAB,1000
1611,UNIINFO,1000
1612,UNIPLY,1000
1613,UNITECH,1000
1614,UNITEDBNK,1000
1615,UNITEDTEA,1000
1616,UNIVASTU,1000
1617,UNIVCABLES,1000
1618,URAVI,1000
1619,USHAMART,1000
1623,UTTAMSUGAR,1000
1624,V2RETAIL,1000
1625,VADILALIND,1000
1626,VAIBHAVGBL,1000
1627,VARDHACRLC,1000
1628,VARDMNPOLY,1000
1629,VARROC,1000
1630,VASCONEQ,1000
1631,VASWANI,1000
1632,VBL,1000
1633,VENKEYS,1000
1634,VENUSREM,1000
1635,VERA,1000
1636,VERTOZ,1000
1637,VESUVIUS,1000
1638,VHL,1000
1639,VIDHIING,1000
1640,VIJAYABANK,1000
1641,VIKASECO,1000
1642,VIMTALABS,1000
1643,VINATIORGA,1000
1644,VINYLINDIA,1000
1645,VIPCLOTHNG,1000
1646,VIPULLTD,1000
1647,VISAKAIND,1000
1648,VISHNU,1000
1649,VIVIDHA,1000
1650,VIVIMEDLAB,1000
1651,VLSFINANCE,1000
1652,VOLTAMP,1000
1653,VRLLOG,1000
1654,VSSL,1000
1655,VSTIND,1000
1656,VSTTILLERS,1000
1657,VTL,1000
1658,WABAG,1000
1659,WABCOINDIA,1000
1660,WALCHANNAG,1000
1661,WEIZFOREX,1000
1662,WELCORP,1000
1663,WELENT,1000
1664,WELSPUNIND,1000
1665,WENDT,1000
1666,WHEELS,1000
1667,WHIRLPOOL,1000
1668,WILLAMAGOR,1000
1669,WINDMACHIN,1000
1670,WONDERLA,1000
1671,WORTH,1000
1672,WSTCSTPAPR,1000
1673,XCHANGING,1000
1674,XPROINDIA,1000
1675,ZEELEARN,1000
1676,ZEEMEDIA,1000
1677,ZENSARTECH,1000
1678,ZICOM,1000
1679,ZODIAC,1000
1680,ZODIACLOTH,1000
1681,ZOTA,1000
1682,ZUARI,1000
1683,ZUARIGLOB,1000
1684,ZYDUSWELL,1000
1685,ACC,1000
1686,ADANIENT,1000
1687,ADANIPORTS,1000
1688,ADANIPOWER,1000
1689,AJANTPHARM,1000
1690,ALBK,1000
1691,AMARAJABAT,1000
1692,AMBUJACEM,1000
1693,APOLLOHOSP,1000
1694,APOLLOTYRE,1000
1695,ARVIND,1000
1696,ASHOKLEY,1000
1697,ASIANPAINT,1000
1698,AUROPHARMA,1000
1699,AXISBANK,1000
1700,BAJAJ-AUTO,1000
1701,BAJAJFINSV,1000
1702,BAJFINANCE,1000
1703,BALKRISIND,1000
1704,BANKBARODA,1000
1705,BANKINDIA,1000
1706,BATAINDIA,1000
1707,BEL,1000
1708,BEML,1000
1709,BERGEPAINT,1000
1710,BHARATFIN,1000
1711,BHARATFORG,1000
1712,BHARTIARTL,1000
1713,BHEL,1000
1714,BIOCON,1000
1715,BOSCHLTD,1000
1716,BPCL,1000
1717,BRITANNIA,1000
1718,CADILAHC,1000
1719,CANBK,1000
1720,CANFINHOME,1000
1721,CAPF,1000
1722,CASTROLIND,1000
1723,CEATLTD,1000
1724,CENTURYTEX,1000
1725,CESC,1000
1726,CGPOWER,1000
1727,CHENNPETRO,1000
1728,CHOLAFIN,1000
1729,CIPLA,1000
1730,COALINDIA,1000
1731,COLPAL,1000
1732,CONCOR,1000
1733,CUMMINSIND,1000
1734,DABUR,1000
1735,DALMIABHA,1000
1736,DCBBANK,1000
1737,DHFL,1000
1738,DISHTV,1000
1739,DIVISLAB,1000
1740,DLF,1000
1741,DRREDDY,1000
1742,EICHERMOT,1000
1743,ENGINERSIN,1000
1744,EQUITAS,1000
1745,ESCORTS,1000
1746,EXIDEIND,1000
1747,FEDERALBNK,1000
1748,GAIL,1000
1749,GLENMARK,1000
1750,GMRINFRA,1000
1751,GODFRYPHLP,1000
1752,GODREJCP,1000
1753,GODREJIND,1000
1754,GRANULES,1000
1755,GRASIM,1000
1756,GSFC,1000
1757,HAVELLS,1000
1758,HCC,1000
1759,HCLTECH,1000
1760,HDFC,1000
1761,HDFCBANK,1000
1762,HEROMOTOCO,1000
1763,HEXAWARE,1000
1764,HINDALCO,1000
1765,HINDPETRO,1000
1766,HINDUNILVR,1000
1767,HINDZINC,1000
1768,IBULHSGFIN,1000
1769,IBULHSGFIN,1000
1770,ICICIBANK,1000
1771,ICICIPRULI,1000
1772,IDBI,1000
1773,IDEA,1000
1774,IDFC,1000
1775,IDFCBANK,1000
1776,IFCI,1000
1777,IGL,1000
1778,INDIACEM,1000
1779,INDIANB,1000
1780,INDIGO,1000
1781,INDUSINDBK,1000
1782,INFIBEAM,1000
1783,INFRATEL,1000
1784,INFY,1000
1785,IOC,1000
1786,IRB,1000
1787,ITC,1000
1788,JETAIRWAYS,1000
1789,JINDALSTEL,1000
1790,JISLJALEQS,1000
1791,JPASSOCIAT,1000
1792,JSWSTEEL,1000
1793,JUBLFOOD,1000
1794,JUSTDIAL,1000
1795,KAJARIACER,1000
1796,KOTAKBANK,1000
1797,KPIT,1000
1798,KSCL,1000
1799,KTKBANK,1000
1800,LICHSGFIN,1000
1801,LT,1000
1802,L&TFH,1000
1803,LUPIN,1000
1804,MANAPPURAM,1000
1805,MARICO,1000
1806,MARUTI,1000
1807,MCDOWELL-N,1000
1808,MCX,1000
1809,MFSL,1000
1810,MGL,1000
1811,MINDTREE,1000
1812,M&M,1000
1813,M&MFIN,1000
1814,MOTHERSUMI,1000
1815,MRF,1000
1816,MRPL,1000
1817,MUTHOOTFIN,1000
1818,NATIONALUM,1000
1819,NBCC,1000
1820,NCC,1000
1821,NESTLEIND,1000
1822,NHPC,1000
1823,NIITTECH,1000
1824,NMDC,1000
1825,NTPC,1000
1826,OFSS,1000
1827,OIL,1000
1828,ONGC,1000
1829,ORIENTBANK,1000
1830,PAGEIND,1000
1831,PCJEWELLER,1000
1832,PEL,1000
1833,PETRONET,1000
1834,PFC,1000
1835,PIDILITIND,1000
1836,PNB,1000
1837,POWERGRID,1000
1838,PTC,1000
1839,PVR,1000
1840,RAMCOCEM,1000
1841,RAYMOND,1000
1842,RBLBANK,1000
1843,RCOM,1000
1844,RECLTD,1000
1845,RELCAPITAL,1000
1846,RELIANCE,1000
1847,RELINFRA,1000
1848,REPCOHOME,1000
1849,RPOWER,1000
1850,SAIL,1000
1851,SBIN,1000
1852,SHREECEM,1000
1853,SIEMENS,1000
1854,SOUTHBANK,1000
1855,SREINFRA,1000
1856,SRF,1000
1857,SRTRANSFIN,1000
1858,STAR,1000
1859,SUNPHARMA,1000
1860,SUNTV,1000
1861,SUZLON,1000
1862,SYNDIBANK,1000
1863,TATACHEM,1000
1864,TATACOMM,1000
1865,TATAELXSI,1000
1866,TATAGLOBAL,1000
1867,TATAMOTORS,1000
1868,TATAMTRDVR,1000
1869,TATAPOWER,1000
1870,TATASTEEL,1000
1871,TCS,1000
1872,TECHM,1000
1873,TITAN,1000
1874,TORNTPHARM,1000
1875,TORNTPOWER,1000
1876,TV18BRDCST,1000
1877,TVSMOTOR,1000
1878,UBL,1000
1879,UJJIVAN,1000
1880,ULTRACEMCO,1000
1881,UNIONBANK,1000
1882,UPL,1000
1883,VEDL,1000
1884,VGUARD,1000
1885,VOLTAS,1000
1886,WIPRO,1000
1887,WOCKPHARMA,1000
1888,YESBANK,1000
1889,ZEEL,1000
1893,KPITTECH,1000
1894,GFSTEELS,1000
1895,SUBEXLTD,1000
1896,VALIANTORG,1000
1897,SUMICHEM,1000
1898,KIRLFER,1000
1899,VISHAL,1000
1900,TECHNOE,1000
1901,VISHWARAJ,1000
1902,ORCHPHARMA,1000
1903,SAFARI,1000
1904,JIYAECO,1000
1905,SBICARD,1000
1906,FLUOROCHEM,1000
1907,GLAND,1000
1908,CAMS,1000
1909,EQUITASBNK,1000
1910,ROUTE,1000
1911,KUANTUM,1000
1912,BIRLATYRE,1000
1913,IIFLSEC,1000
1914,INDIAMART,1000
1915,ASALCBR,1000
1916,JUMPNET,1000
1917,POLYCAB,1000
1918,VIKASPROP,1000
1919,LIKHITHA,1000
1920,RVNL,1000
1921,PRICOL-RE,1000
1922,DOLAT,1000
1923,ADL,1000
1924,ARTEMISMED,1000
1925,IRCTC,1000
1926,SHAREINDIA,1000
1927,BCP,1000
1928,SPENCERS,1000
1929,AARTISURF,1000
1930,HAPPSTMNDS,1000
1931,MAXHEALTH,1000
1932,MARINE,1000
1933,RUCHI,1000
1934,MAXIND,1000
1935,ANUP,1000
1936,NIRAJ,1000
1937,IIFLWAM,1000
1938,CHALET,1000
1939,NDRAUTO,1000
1940,HNDFDS,1000
1941,NEOGEN,1000
1942,SUVENPHAR,1000
1943,DCMNVL,1000
1944,CSBBANK,1000
1945,CHEMBOND,1000
1946,MAZDOCK,1000
1947,AFFLE,1000
1948,PPL,1000
1949,XELPMOC,1000
1950,CESCVENT,1000
1951,PRINCEPIPE,1000
1952,OAL,1000
1953,SHIL,1000
1954,BOROLTD,1000
1955,SWSOLAR,1000
1956,NILASPACES,1000
1957,DGCONTENT,1000
1958,ARVINDFASN,1000
1959,DALBHARAT,1000
1960,HEMIPROP,1000
1961,KHAICHEM,1000
1962,ADANIGAS,1000
1963,APOLLOPIPE,1000
1964,BAFNAPH,1000
1965,METROPOLIS,1000
1966,ROML,1000
1967,UTIAMC,1000
1968,JSWISPL,1000
1969,EMAMIPAP,1000
1970,SPANDANA,1000
1971,POWERINDIA,1000
1972,GBGLOBAL,1000
1973,GREENPANEL,1000
1974,TREJHARA,1000
1975,WESTLIFE,1000
1976,RAJRATAN,1000
1977,CHEMCON,1000
1978,UNIDT,1000
1979,MAHEPC,1000
1980,UJJIVANSFB,1000
1981,MSTCLTD,1000
1982,SATIA,1000
1983,SHREDIGCEM,1000
1984,ROSSARI,1000
1985,VIKASMCORP,1000
1986,UNIVPHOTO,1000
1987,BORORENEW,1000
1988,ANGELBRKG,1000
1989,ALOKINDS,1000
1990,CONFIPET,1000
1991,SEYAIND,1000
